driver_id,vehicle_class,max_load_kg,vehicle_type,total_requests,accepted_requests,rating,status,last_break_hours,hazmat_capable,harmful_substance_capable
D3092,카고,8000,냉장,138,135,4.4,1,4.0,0,0
D3093,카고,3500,윙바디,142,82,4.06,1,9.1,0,0
D3094,다마스,550,다마스,194,156,4.98,1,8.2,0,0
D3095,카고,3500,탑차,139,116,3.61,1,10.7,1,0
D3096,다마스,550,다마스,155,104,4.94,1,1.6,0,0
D3097,카고,30000,탑차,192,188,3.59,0,8.9,0,1
D3098,카고,1400,카고,160,117,5.0,1,7.6,1,0
D3099,카고,25000,냉장,131,48,4.94,0,1.0,0,0
D3100,카고,1000,카고,190,66,4.17,1,9.9,0,0
D3101,카고,30000,윙바디,150,140,3.9,1,11.6,0,0
D3102,다마스,550,다마스,138,94,4.14,0,9.6,0,0
D3103,다마스,550,다마스,137,74,4.59,1,5.2,0,0
D3104,카고,12000,냉동,168,124,3.95,1,7.6,0,0
D3105,카고,1400,카고,120,110,4.71,1,8.8,1,0
D3106,카고,1000,카고,156,57,3.75,1,3.3,0,0
D3107,카고,5500,카고,53,17,4.52,1,1.5,0,0
D3108,라보,550,라보,153,151,4.59,1,4.7,0,0
D3109,카고,2500,탑차,170,136,4.04,1,10.0,1,0
D3110,카고,8000,냉동,76,72,4.23,1,12.0,0,0
D3111,라보,550,라보,116,70,4.09,1,2.5,0,0
D3112,카고,25000,탑차,73,47,4.91,1,9.6,0,0
D3113,카고,5500,냉동,78,50,4.41,1,1.2,0,0
D3114,카고,12000,카고,77,49,4.48,1,2.3,0,0
D3115,카고,1400,카고,94,73,4.32,1,1.9,0,0
D3116,카고,30000,카고,178,161,3.61,1,5.4,0,1
D3117,카고,1000,냉장,134,92,3.76,1,5.5,0,0
D3118,카고,1400,냉장,167,150,3.93,1,1.2,0,0
D3119,카고,1000,냉동,64,55,4.32,0,7.0,0,0
D3120,카고,30000,윙바디,137,52,4.41,1,0.7,0,0
D3121,카고,3500,윙바디,185,134,4.03,1,3.9,0,0
D3122,라보,550,라보,76,50,4.54,1,7.3,0,0
D3123,라보,550,라보,119,57,4.05,1,11.6,0,0
D3124,카고,3500,탑차,132,118,4.09,1,8.2,0,0
D3125,카고,25000,탑차,89,76,4.93,1,6.4,0,1
D3126,카고,8000,탑차,153,97,4.78,1,3.7,1,0
D3127,카고,1400,카고,98,86,3.67,1,6.1,0,0
D3128,카고,8000,냉장,168,150,4.72,1,7.1,0,0
D3129,카고,3500,카고,147,58,4.18,0,6.1,0,0
D3130,카고,2500,탑차,104,101,3.9,1,7.0,1,0
D3131,카고,2500,윙바디,177,110,4.63,1,5.7,1,1
D3132,카고,18000,냉동,83,73,3.85,1,8.2,0,0
D3133,카고,1400,탑차,157,68,3.95,1,6.1,0,0
D3134,카고,1000,카고,199,190,3.56,0,9.6,0,0
D3135,카고,25000,탑차,107,94,4.86,1,10.0,0,0
D3136,카고,2500,카고,102,49,4.68,1,9.0,0,1
D3137,카고,25000,카고,91,76,3.86,1,2.4,1,0
D3138,라보,550,라보,67,22,4.89,0,6.3,0,0
D3139,카고,12000,윙바디,190,129,4.1,1,3.7,0,0
D3140,카고,18000,윙바디,94,36,4.38,1,9.3,1,0
D3141,카고,18000,카고,117,62,4.06,1,4.0,0,1
D3142,카고,5500,탑차,147,55,4.77,1,10.0,0,0
D3143,카고,18000,윙바디,58,53,4.03,0,10.6,0,0
D3144,카고,5500,냉동,185,127,4.44,1,2.1,0,0
D3145,카고,25000,카고,161,123,3.77,1,4.4,0,0
D3146,다마스,550,다마스,125,65,4.17,1,5.0,0,0
D3147,라보,550,라보,55,40,4.73,1,2.8,0,0
D3148,다마스,550,다마스,196,179,3.77,1,3.6,0,0
D3149,카고,3500,윙바디,107,99,3.64,1,7.1,0,0
D3150,카고,1000,냉장,197,103,4.09,1,6.7,0,0
D3151,카고,30000,카고,74,68,3.69,1,9.3,0,0
D3152,카고,25000,냉동,116,49,3.74,1,11.9,0,0
D3153,카고,12000,카고,152,124,4.72,1,3.4,0,0
D3154,카고,1400,탑차,52,16,3.75,1,4.1,0,1
D3155,카고,2500,윙바디,83,82,4.87,1,6.3,0,0
D3156,카고,25000,탑차,94,57,4.46,1,11.7,0,1
D3157,카고,8000,윙바디,114,48,4.83,0,9.6,0,0
D3158,카고,1000,카고,131,118,4.47,0,2.0,0,0
D3159,카고,12000,카고,152,68,4.03,1,4.9,1,0
D3160,카고,1400,냉동,106,85,4.71,1,9.0,0,0
D3161,카고,8000,냉동,57,30,4.4,1,4.5,0,0
D3162,카고,2500,냉동,62,40,4.32,0,10.0,0,0
D3163,카고,25000,탑차,71,60,4.89,1,2.4,0,1
D3164,카고,1400,냉동,134,78,4.77,1,3.3,0,0
D3165,카고,3500,탑차,98,70,4.4,1,0.6,0,0
D3166,카고,1400,냉장,162,108,4.1,1,4.1,0,0
D3167,카고,1000,윙바디,58,51,3.71,1,11.8,1,0
D3168,카고,8000,냉동,181,124,4.82,1,8.5,0,0
D3169,카고,1400,윙바디,50,18,3.66,0,2.6,0,1
D3170,카고,1000,냉장,142,58,4.11,1,9.7,0,0
D3171,카고,12000,냉동,135,63,3.56,1,3.5,0,0
D3172,카고,12000,윙바디,198,83,3.57,1,9.1,1,1
D3173,카고,30000,냉장,198,128,4.54,1,3.0,0,0
D3174,카고,25000,탑차,180,130,4.38,1,4.4,0,1
D3175,카고,1000,윙바디,64,22,3.85,1,4.2,0,0
D3176,카고,8000,윙바디,67,59,3.52,1,1.4,0,0
D3177,카고,25000,냉동,158,53,3.98,1,5.7,0,0
D3178,카고,30000,카고,71,43,4.28,1,8.2,0,0
D3179,카고,30000,탑차,144,140,4.11,1,0.5,0,1
D3180,카고,2500,탑차,80,35,3.82,1,2.3,0,0
D3181,카고,30000,탑차,119,42,3.54,0,7.9,0,0
D3182,카고,12000,윙바디,106,41,4.68,1,5.5,0,0
D3183,다마스,550,다마스,104,49,4.25,1,7.8,0,0
D3184,카고,3500,카고,101,46,4.23,1,10.8,0,0
D3185,카고,5500,카고,170,84,4.75,1,2.3,0,1
D3186,카고,3500,탑차,170,115,4.53,1,4.7,1,1
D3187,카고,3500,냉장,122,90,3.98,1,2.9,0,0
D3188,카고,30000,윙바디,158,114,4.94,1,10.8,0,1
D3189,카고,8000,카고,112,75,4.11,1,12.0,0,0
D3190,카고,12000,탑차,130,65,3.87,1,5.2,0,1
D3191,카고,18000,탑차,55,19,4.39,1,8.8,1,0
D3192,카고,12000,탑차,179,144,4.7,1,9.2,1,0
D3193,카고,2500,탑차,190,73,4.03,1,1.4,0,0
D3194,카고,25000,냉장,78,39,4.56,1,10.8,0,0
D3195,카고,8000,탑차,86,68,4.23,1,9.2,0,0
D3196,카고,2500,탑차,73,38,3.63,1,6.9,0,0
D3197,카고,12000,냉장,157,129,3.55,1,10.5,0,0
D3198,카고,12000,탑차,195,91,4.22,1,8.3,0,0
D3199,카고,3500,윙바디,56,19,4.91,1,6.0,0,1
D3200,카고,30000,카고,79,27,3.86,1,2.3,0,0
D3201,카고,3500,윙바디,196,121,3.88,1,3.9,0,0
D3202,라보,550,라보,83,66,4.47,1,8.1,0,0
D3203,카고,30000,카고,156,119,4.71,1,9.5,0,0
D3204,카고,30000,탑차,57,54,4.38,1,11.8,0,0
D3205,다마스,550,다마스,54,43,4.13,1,5.8,0,0
D3206,라보,550,라보,70,21,4.13,1,10.7,0,0
D3207,카고,5500,탑차,60,35,4.17,1,10.8,1,0
D3208,다마스,550,다마스,181,131,4.61,1,4.5,0,0
D3209,카고,1400,카고,165,103,3.58,1,5.4,0,0
D3210,카고,25000,윙바디,57,49,4.09,1,10.8,0,0
D3211,카고,1400,윙바디,189,72,4.7,1,2.2,0,0
D3212,다마스,550,다마스,173,144,3.61,1,11.8,0,0
D3213,카고,5500,윙바디,89,67,4.49,1,3.2,0,1
D3214,카고,25000,탑차,54,49,4.08,1,5.9,0,0
D3215,라보,550,라보,74,34,4.98,1,1.7,0,0
D3216,카고,1400,냉동,194,65,3.9,1,8.3,0,0
D3217,라보,550,라보,109,86,4.18,1,5.2,0,0
D3218,카고,30000,탑차,137,126,4.56,0,5.2,0,0
D3219,카고,5500,윙바디,87,28,3.63,1,4.9,0,0
D3220,카고,8000,윙바디,86,78,4.88,1,2.2,0,0
D3221,라보,550,라보,171,157,4.84,1,10.1,0,0
D3222,카고,1400,카고,140,71,4.44,0,7.0,0,0
D3223,카고,2500,탑차,170,108,3.86,1,9.3,0,1
D3224,카고,2500,냉장,149,88,4.53,1,4.5,0,0
D3225,카고,1400,카고,62,25,3.73,1,4.0,0,0
D3226,카고,5500,카고,109,98,4.31,1,2.9,1,0
D3227,카고,2500,냉장,182,106,4.99,1,6.4,0,0
D3228,카고,30000,카고,51,41,3.9,1,6.3,0,0
D3229,카고,12000,탑차,93,27,4.35,1,4.5,0,1
D3230,카고,12000,냉동,187,130,3.65,1,6.9,0,0
D3231,카고,2500,탑차,92,70,3.51,1,6.0,0,0
D3232,카고,2500,탑차,142,64,4.28,1,3.4,0,0
D3233,카고,30000,냉동,79,52,4.42,0,4.8,0,0
D3234,카고,12000,카고,199,182,4.04,1,10.1,0,0
D3235,카고,2500,탑차,120,114,3.56,1,0.7,0,0
D3236,라보,550,라보,169,81,4.64,1,3.8,0,0
D3237,카고,8000,냉장,92,64,4.41,1,7.6,0,0
D3238,카고,3500,윙바디,190,158,3.89,1,4.8,1,1
D3239,카고,18000,카고,157,148,3.54,1,9.1,0,0
D3240,카고,18000,카고,75,61,4.71,1,11.6,1,0
D3241,카고,30000,냉동,59,56,4.99,1,1.8,0,0
D3242,카고,30000,카고,93,62,3.84,0,3.4,0,0
D3243,카고,2500,카고,81,46,3.84,1,3.2,0,0
D3244,라보,550,라보,93,72,3.85,1,5.2,0,0
D3245,카고,1000,카고,125,94,4.02,1,5.2,0,1
D3246,카고,18000,냉장,58,51,4.43,1,0.5,0,0
D3247,카고,3500,카고,189,177,4.74,1,9.4,0,0
D3248,카고,8000,냉동,146,142,4.07,1,1.8,0,0
D3249,카고,8000,카고,164,112,4.35,1,6.2,0,0
D3250,카고,18000,탑차,116,34,4.12,1,8.2,0,0
D3251,카고,5500,탑차,73,39,4.25,1,11.3,0,0
D3252,라보,550,라보,151,105,4.19,0,5.7,0,0
D3253,카고,2500,윙바디,66,43,4.22,1,4.0,0,0
D3254,카고,8000,탑차,131,61,3.97,1,6.2,1,0
D3255,카고,8000,카고,132,118,4.13,1,1.6,0,1
D3256,카고,5500,카고,167,74,4.39,1,9.6,0,0
D3257,카고,18000,카고,120,50,4.9,1,10.9,0,0
D3258,카고,1000,탑차,61,31,4.47,1,6.8,0,0
D3259,카고,30000,냉동,89,75,3.62,1,4.7,0,0
D3260,카고,2500,탑차,130,117,3.54,1,0.7,0,0
D3261,카고,1000,탑차,141,75,3.52,1,10.1,0,0
D3262,카고,8000,카고,56,51,3.51,1,2.8,1,0
D3263,카고,8000,탑차,180,82,4.48,1,0.9,0,0
D3264,카고,18000,윙바디,119,84,4.98,1,7.1,0,0
D3265,카고,5500,윙바디,100,80,4.48,1,2.8,1,0
D3266,카고,1000,카고,87,56,4.27,1,7.0,0,1
D3267,카고,2500,카고,86,65,4.4,1,2.1,1,0
D3268,카고,8000,탑차,83,73,4.34,1,6.7,0,1
D3269,카고,1000,냉동,194,157,4.39,1,7.7,0,0
D3270,다마스,550,다마스,174,103,4.41,0,4.2,0,0
D3271,카고,5500,탑차,162,71,3.62,1,0.8,0,0
D3272,카고,8000,카고,152,128,4.43,1,8.0,0,0
D3273,카고,2500,냉동,175,82,4.72,1,3.7,0,0
D3274,카고,30000,윙바디,94,34,4.24,1,11.9,0,0
D3275,카고,5500,카고,144,119,4.69,0,1.6,0,0
D3276,카고,25000,카고,106,71,4.8,1,2.6,0,0
D3277,카고,1400,윙바디,160,156,4.57,1,6.9,1,1
D3278,카고,25000,탑차,132,57,4.51,0,10.2,0,0
D3279,카고,30000,카고,143,114,4.43,1,11.2,0,0
D3280,라보,550,라보,89,55,4.79,1,1.8,0,0
D3281,카고,3500,카고,131,48,4.32,1,5.4,0,0
D3282,라보,550,라보,125,87,3.67,1,5.0,0,0
D3283,카고,5500,카고,197,85,3.6,1,11.0,0,0
D3284,카고,8000,냉장,113,39,3.53,1,1.5,0,0
D3285,카고,30000,냉동,73,52,4.79,1,2.7,0,0
D3286,카고,5500,카고,149,100,4.38,1,3.3,0,0
D3287,카고,2500,냉장,92,61,4.32,1,9.2,0,0
D3288,카고,1000,탑차,63,39,4.57,1,9.8,1,0
D3289,카고,1400,탑차,163,148,4.25,1,11.5,1,0
D3290,카고,25000,냉장,155,52,4.93,1,3.1,0,0
D3291,라보,550,라보,182,170,3.79,1,2.6,0,0
D3292,카고,3500,냉동,130,99,4.41,1,2.4,0,0
D3293,카고,3500,카고,175,63,3.65,0,4.8,0,0
D3294,카고,8000,탑차,188,121,3.95,0,5.6,0,1
D3295,카고,12000,탑차,161,153,4.14,0,6.0,1,1
D3296,카고,1000,카고,162,60,4.59,1,1.7,0,0
D3297,카고,8000,탑차,146,126,3.58,1,5.2,0,0
D3298,카고,5500,냉동,75,71,4.25,1,1.0,0,0
D3299,다마스,550,다마스,109,40,3.7,1,11.3,0,0
D3300,카고,18000,냉동,79,32,4.83,1,5.8,0,0
D3301,카고,1000,카고,183,98,4.1,1,11.2,0,0
D3302,카고,12000,카고,63,31,3.51,1,6.2,0,1
D3303,카고,1000,탑차,79,31,3.52,1,2.4,1,0
D3304,다마스,550,다마스,60,26,4.99,0,8.4,0,0
D3305,카고,25000,탑차,198,132,4.48,1,10.7,0,0
D3306,카고,30000,윙바디,147,91,3.57,1,7.9,0,0
D3307,카고,30000,카고,64,32,3.65,1,0.7,1,0
D3308,카고,18000,카고,164,104,3.74,1,1.4,1,1
D3309,다마스,550,다마스,58,49,3.72,1,10.2,0,0
D3310,카고,8000,탑차,77,60,4.41,1,5.0,0,0
D3311,카고,25000,윙바디,170,74,3.64,1,8.8,0,0
D3312,다마스,550,다마스,132,47,3.59,1,10.0,0,0
D3313,카고,1000,카고,198,119,3.93,1,7.3,0,1
D3314,라보,550,라보,161,75,4.6,0,10.8,0,0
D3315,카고,5500,탑차,93,51,3.62,1,1.6,0,1
D3316,카고,18000,냉동,180,160,3.75,1,3.0,0,0
D3317,카고,1000,카고,175,148,4.59,1,7.1,0,1
D3318,카고,30000,카고,148,82,4.75,1,9.3,0,1
D3319,카고,5500,윙바디,192,98,4.41,1,11.1,0,0
D3320,카고,18000,탑차,140,113,3.82,1,7.0,0,0
D3321,카고,2500,냉동,127,79,3.82,1,5.6,0,0
D3322,카고,1000,카고,129,47,4.71,0,5.2,0,1
D3323,카고,2500,카고,56,16,4.86,1,7.8,0,1
D3324,카고,3500,윙바디,180,94,4.06,1,10.1,0,0
D3325,카고,25000,윙바디,196,147,3.54,1,8.8,0,0
D3326,카고,2500,냉장,138,131,3.85,1,0.8,0,0
D3327,카고,3500,카고,94,66,3.77,1,2.5,0,0
D3328,다마스,550,다마스,70,43,3.82,1,11.3,0,0
D3329,카고,18000,탑차,106,49,4.16,1,11.6,0,0
D3330,카고,8000,냉장,102,64,4.9,1,9.0,0,0
D3331,카고,8000,윙바디,144,131,4.77,1,4.3,0,0
D3332,카고,18000,냉장,65,43,3.94,1,6.0,0,0
D3333,카고,3500,카고,70,37,4.77,1,4.2,0,0
D3334,카고,1000,윙바디,137,95,3.72,1,8.0,0,1
D3335,카고,8000,냉장,102,43,3.64,1,2.4,0,0
D3336,카고,3500,윙바디,79,54,4.84,1,5.6,0,0
D3337,카고,3500,카고,78,73,4.38,1,8.0,0,0
D3338,다마스,550,다마스,161,78,4.42,1,10.2,0,0
D3339,카고,25000,냉장,162,151,4.09,1,8.7,0,0
D3340,카고,5500,카고,135,104,4.34,1,4.3,1,0
D3341,라보,550,라보,150,110,4.28,1,2.2,0,0
D3342,카고,30000,탑차,172,84,4.81,1,9.4,0,0
D3343,카고,1000,냉동,76,60,4.43,1,4.6,0,0
D3344,카고,12000,윙바디,164,126,4.23,1,7.1,0,0
D3345,라보,550,라보,122,121,4.18,1,3.7,0,0
D3346,카고,2500,탑차,133,108,3.7,1,10.2,0,0
D3347,카고,2500,카고,64,28,4.85,1,6.1,0,0
D3348,카고,30000,카고,69,44,4.34,1,5.8,0,1
D3349,카고,30000,탑차,170,86,4.08,1,5.9,0,1
D3350,카고,30000,카고,196,106,4.52,1,6.7,0,0
D3351,카고,12000,윙바디,137,78,4.25,1,8.0,0,0
D3352,카고,3500,카고,70,23,3.76,1,2.3,1,0
D3353,라보,550,라보,140,44,3.6,1,0.9,0,0
D3354,카고,5500,윙바디,134,63,3.69,1,10.2,0,0
D3355,라보,550,라보,192,77,4.22,1,11.1,0,0
D3356,카고,12000,탑차,195,184,4.24,1,1.1,0,1
D3357,카고,25000,냉동,53,49,4.83,1,11.3,0,0
D3358,카고,12000,윙바디,89,60,3.59,1,10.8,0,1
D3359,카고,30000,카고,145,134,4.33,1,8.3,1,0
D3360,카고,1000,냉장,136,120,4.53,1,7.2,0,0
D3361,카고,30000,카고,118,109,4.79,1,6.3,1,0
D3362,카고,30000,카고,127,67,4.71,1,11.1,0,0
D3363,카고,1400,탑차,51,36,4.53,1,1.6,0,0
D3364,카고,1000,탑차,170,162,4.68,1,0.8,0,0
D3365,카고,12000,윙바디,152,69,3.65,1,5.9,0,0
D3366,카고,1000,윙바디,96,93,4.16,1,2.0,1,1
D3367,카고,5500,냉동,93,64,4.85,1,3.0,0,0
D3368,라보,550,라보,71,53,4.11,0,11.0,0,0
D3369,라보,550,라보,58,29,3.77,1,9.3,0,0
D3370,카고,5500,냉동,72,57,3.82,1,1.0,0,0
D3371,카고,18000,윙바디,122,46,4.45,1,1.6,0,0
D3372,카고,1000,냉장,153,107,3.91,1,9.4,0,0
D3373,카고,8000,윙바디,160,141,4.74,0,2.9,0,0
D3374,카고,3500,탑차,184,96,4.24,1,6.1,0,0
D3375,카고,30000,탑차,85,70,4.97,1,7.5,0,0
D3376,카고,1000,카고,143,72,4.45,1,6.4,1,0
D3377,카고,30000,탑차,120,114,4.93,1,4.6,1,0
D3378,카고,8000,윙바디,148,78,4.27,0,2.7,0,1
D3379,카고,8000,윙바디,176,58,4.34,1,9.2,1,0
D3380,카고,2500,탑차,130,52,4.89,1,7.3,1,1
D3381,카고,30000,카고,199,83,4.55,0,9.2,0,0
D3382,카고,25000,탑차,72,46,4.62,1,3.6,0,1
D3383,카고,12000,냉장,128,116,4.02,1,9.0,0,0
D3384,카고,1400,탑차,84,36,4.44,1,8.3,0,0
D3385,카고,3500,탑차,69,42,3.99,1,0.8,0,0
D3386,카고,12000,윙바디,110,33,3.66,1,10.0,0,0
D3387,카고,3500,카고,101,31,4.79,1,4.2,0,0
D3388,다마스,550,다마스,57,51,4.73,1,7.1,0,0
D3389,카고,3500,카고,78,65,4.08,1,10.6,0,1
D3390,카고,1400,탑차,93,72,4.44,0,3.3,1,0
D3391,카고,1400,탑차,51,36,4.95,1,4.0,0,0
D3392,카고,3500,카고,52,27,4.58,1,11.3,1,0
D3393,카고,18000,탑차,166,58,4.63,1,8.8,0,1
D3394,카고,3500,윙바디,125,66,3.51,1,11.1,0,0
D3395,카고,30000,윙바디,55,27,4.43,1,1.6,0,0
D3396,카고,1000,카고,110,104,4.98,1,1.7,0,1
D3397,라보,550,라보,133,65,4.77,1,7.4,0,0
D3398,라보,550,라보,197,163,4.03,1,7.8,0,0
D3399,카고,1400,카고,122,38,3.54,0,4.7,0,0
D3400,카고,1400,윙바디,83,82,3.53,1,4.5,0,0
D3401,다마스,550,다마스,129,88,3.52,1,8.4,0,0
D3402,카고,5500,윙바디,68,20,4.29,1,8.2,1,0
D3403,카고,25000,윙바디,147,69,3.62,1,10.6,0,0
D3404,카고,12000,탑차,70,25,3.65,1,1.1,0,0
D3405,카고,2500,냉동,78,24,4.88,1,3.8,0,0
D3406,카고,8000,탑차,188,145,4.88,1,10.9,0,0
D3407,카고,30000,카고,182,103,4.6,1,4.6,0,0
D3408,카고,3500,카고,87,33,4.19,1,6.1,0,0
D3409,다마스,550,다마스,181,65,4.95,1,3.0,0,0
D3410,카고,2500,탑차,63,20,4.42,1,6.5,0,0
D3411,다마스,550,다마스,144,115,4.61,1,9.7,0,0
D3412,다마스,550,다마스,173,72,4.03,1,4.7,0,0
D3413,카고,3500,탑차,142,131,4.71,1,8.5,0,0
D3414,카고,5500,탑차,79,39,4.96,1,8.4,0,0
D3415,카고,3500,윙바디,146,48,3.68,1,1.9,0,0
D3416,카고,5500,탑차,160,78,4.76,1,5.4,0,0
D3417,카고,8000,탑차,103,65,4.96,1,8.5,0,0
D3418,카고,12000,카고,190,104,4.43,1,11.1,1,0
D3419,카고,18000,윙바디,107,85,4.39,1,8.4,0,1
D3420,카고,12000,윙바디,131,71,3.88,1,9.4,1,0
D3421,카고,2500,탑차,101,57,3.62,1,2.0,0,0
D3422,카고,18000,탑차,54,52,3.69,1,5.9,1,1
D3423,라보,550,라보,129,113,4.71,1,2.6,0,0
D3424,카고,12000,탑차,194,162,4.25,1,10.4,0,0
D3425,카고,8000,카고,111,44,4.13,1,4.7,0,0
D3426,카고,1400,탑차,149,106,4.19,1,0.8,1,0
D3427,카고,18000,탑차,194,69,3.8,1,10.7,0,0
D3428,카고,30000,카고,109,94,3.81,1,7.6,0,0
D3429,라보,550,라보,111,51,3.66,1,1.6,0,0
D3430,카고,5500,탑차,143,97,3.92,1,6.5,0,1
D3431,다마스,550,다마스,173,163,4.87,1,1.6,0,0
D3432,카고,2500,카고,51,42,3.74,1,6.6,1,0
D3433,카고,1400,카고,101,98,4.01,1,11.0,0,1
D3434,다마스,550,다마스,154,131,4.86,1,4.5,0,0
D3435,카고,1000,냉동,105,38,4.4,1,8.9,0,0
D3436,카고,25000,윙바디,103,38,4.66,1,7.4,0,1
D3437,라보,550,라보,116,38,4.61,1,8.2,0,0
D3438,카고,1400,카고,98,36,4.4,1,8.8,1,1
D3439,카고,25000,카고,193,139,3.6,1,4.5,1,0
D3440,카고,2500,탑차,97,39,4.53,1,8.7,0,0
D3441,카고,3500,탑차,109,88,4.8,1,11.0,0,1
D3442,다마스,550,다마스,144,44,3.75,1,4.7,0,0
D3443,다마스,550,다마스,190,154,3.91,1,3.9,0,0
D3444,카고,12000,카고,98,72,4.63,1,2.5,0,1
D3445,카고,30000,냉장,178,112,4.12,1,6.1,0,0
D3446,카고,25000,카고,85,43,3.75,1,10.6,0,0
D3447,카고,5500,탑차,162,63,4.12,1,8.2,0,1
D3448,카고,18000,카고,177,102,3.85,1,4.9,0,1
D3449,라보,550,라보,74,57,4.82,1,1.9,0,0
D3450,카고,25000,윙바디,173,114,3.57,1,8.1,1,1
D3451,카고,12000,카고,115,79,3.52,1,11.1,0,0
D3452,카고,30000,탑차,58,38,3.56,1,8.1,0,0
D3453,카고,12000,카고,130,96,3.89,1,4.5,0,0
D3454,다마스,550,다마스,77,53,4.61,1,5.7,0,0
D3455,카고,25000,윙바디,158,89,4.0,0,6.0,0,0
D3456,카고,30000,냉장,74,26,4.54,1,2.3,0,0
D3457,카고,30000,윙바디,148,138,4.65,1,3.8,0,0
D3458,카고,3500,냉장,161,96,4.19,1,7.0,0,0
D3459,카고,18000,카고,75,70,3.99,1,9.7,1,0
D3460,카고,3500,카고,77,41,4.55,1,7.0,0,0
D3461,카고,25000,탑차,178,157,4.81,1,11.5,1,0
D3462,카고,8000,탑차,123,59,3.63,1,4.9,0,0
D3463,카고,3500,탑차,127,45,4.45,0,3.4,1,1
D3464,카고,1000,윙바디,131,74,4.92,1,3.9,1,0
D3465,카고,1000,윙바디,61,37,3.64,1,11.8,0,0
D3466,카고,1400,카고,126,110,4.48,1,6.1,0,0
D3467,카고,2500,윙바디,63,49,3.81,1,1.9,0,0
D3468,카고,12000,탑차,196,61,3.92,1,3.6,0,0
D3469,카고,1400,냉장,151,124,4.37,1,7.7,0,0
D3470,카고,1400,카고,90,49,4.87,1,1.3,1,1
D3471,카고,12000,윙바디,152,46,3.87,1,2.2,1,0
D3472,카고,5500,탑차,127,97,4.63,1,1.0,0,0
D3473,카고,18000,카고,51,50,4.13,1,8.4,0,0
D3474,카고,1000,카고,95,80,4.11,1,10.8,0,0
D3475,카고,5500,윙바디,106,92,4.34,1,7.8,0,0
D3476,카고,30000,카고,153,74,4.55,1,10.0,0,0
D3477,카고,5500,탑차,54,34,3.59,1,0.5,0,0
D3478,카고,12000,냉동,192,155,4.65,1,1.6,0,0
D3479,카고,25000,카고,157,125,4.51,1,10.2,0,1
D3480,카고,25000,탑차,165,85,3.75,1,7.0,0,0
D3481,카고,1000,탑차,88,44,4.61,0,4.0,0,0
D3482,카고,3500,카고,93,33,4.67,1,7.5,0,0
D3483,카고,1000,탑차,176,130,3.79,1,1.1,0,0
D3484,라보,550,라보,88,29,3.86,1,8.5,0,0
D3485,카고,12000,탑차,134,78,4.01,1,3.5,0,0
D3486,카고,1000,탑차,79,51,4.46,1,2.3,0,0
D3487,라보,550,라보,123,92,4.64,1,0.7,0,0
D3488,카고,18000,윙바디,70,57,4.2,1,4.2,0,0
D3489,카고,25000,탑차,98,46,3.65,1,0.7,0,0
D3490,카고,3500,탑차,50,23,4.43,1,6.4,0,0
D3491,라보,550,라보,65,31,3.96,1,1.1,0,0
D3492,카고,30000,카고,152,95,4.31,1,1.2,0,0
D3493,카고,3500,카고,115,56,3.83,1,4.0,0,1
D3494,다마스,550,다마스,160,108,4.08,1,10.2,0,0
D3495,카고,1000,윙바디,156,118,4.39,1,9.0,0,0
D3496,카고,18000,윙바디,137,82,4.64,1,5.0,0,0
D3497,라보,550,라보,162,132,4.69,1,10.0,0,0
D3498,카고,12000,카고,106,73,4.6,0,9.5,0,0
D3499,라보,550,라보,150,144,4.83,1,4.3,0,0
D3500,카고,5500,탑차,146,94,3.74,1,7.6,0,1
D3501,카고,1000,탑차,137,71,3.57,1,0.7,0,0
D3502,카고,2500,냉장,169,78,3.59,1,8.9,0,0
D3503,카고,5500,냉장,74,41,4.47,1,5.0,0,0
D3504,카고,30000,냉장,168,150,3.53,0,5.7,0,0
D3505,카고,5500,카고,52,26,4.98,1,11.7,0,0
D3506,카고,2500,카고,148,46,3.56,1,0.8,1,0
D3507,라보,550,라보,109,85,4.34,1,9.4,0,0
D3508,카고,8000,냉장,140,48,4.37,1,0.6,0,0
D3509,카고,12000,윙바디,65,63,4.33,1,10.4,0,0
D3510,카고,1000,탑차,171,69,4.55,1,6.4,1,0
D3511,카고,3500,카고,187,79,4.91,1,8.7,0,0
D3512,카고,3500,탑차,71,27,4.25,1,1.7,0,1
D3513,카고,25000,윙바디,180,150,4.67,1,3.1,1,0
D3514,카고,3500,카고,151,59,3.82,1,1.0,1,0
D3515,카고,8000,탑차,161,140,3.58,1,8.8,0,1
D3516,카고,5500,카고,66,25,4.89,1,6.9,0,0
D3517,다마스,550,다마스,134,46,4.08,1,10.0,0,0
D3518,카고,25000,냉동,122,43,4.17,1,3.4,0,0
D3519,라보,550,라보,180,171,4.72,1,7.6,0,0
D3520,카고,25000,카고,85,39,3.81,1,8.2,0,0
D3521,카고,8000,카고,189,86,3.55,1,3.3,1,0
D3522,카고,18000,냉동,101,73,4.17,1,6.2,0,0
D3523,카고,2500,탑차,101,51,3.77,1,0.9,0,0
D3524,카고,8000,카고,177,118,4.5,1,6.7,0,0
D3525,다마스,550,다마스,55,17,3.92,1,5.8,0,0
D3526,다마스,550,다마스,158,60,4.91,0,9.1,0,0
D3527,카고,3500,카고,150,133,4.72,1,3.2,0,1
D3528,카고,25000,탑차,113,62,4.26,1,11.0,0,1
D3529,카고,1400,탑차,118,39,4.51,1,11.1,0,0
D3530,카고,8000,윙바디,60,49,4.43,1,3.2,0,0
